symmetry_flag,height_index,agility_score,coordination_Y,diet_signal_2,diet_signal_1,limb_ratio_B,dance_style,metabolic_balance,limb_ratio_A,behavioral_switch,bone_density,power_index,ancestral_code,coordination_X
False,101.01932,0.30324,0.31871,-1.54707,,201.10468,Schottisgris,-89.44981,-0.68489,0,-99.44304,455.37506,CLAN_06632,0.80882
True,99.79565,-0.39983,1.58674,-3.87016,12.24732,199.86793,Slängpolskorgris,-89.42579,-0.67541,0,-91.16934,453.39357,CLAN_09223,-2.10761
True,99.11021,-0.69473,-0.13105,-1.63939,,199.18779,Slängpolskorgris,-88.04404,-0.69643,0,-96.07775,447.51217,CLAN_04624,1.24742
True,100.43261,0.31469,1.50305,-2.73019,,200.50549,Polkagris,-91.55176,-0.68012,0,-98.90144,452.71232,CLAN_10992,-1.31960
False,99.34214,-0.20343,-0.04741,2.77955,13.29043,199.39165,Slängpolskorgris,-86.97474,-0.70222,0,-99.39055,447.01544,CLAN_07209,-0.48626
True,99.92496,0.16570,0.61136,-1.31563,13.93123,199.98992,Slängpolskorgris,-88.01228,-0.68407,1,-100.29533,449.47713,CLAN_03474,0.15775
False,100.22192,-0.46299,-1.53057,-0.11073,11.59769,200.29919,Polkagris,-90.21000,-0.64914,1,-100.94847,450.63537,CLAN_09357,-1.93679
True,100.99440,-0.03769,-1.18064,-0.33735,14.21686,201.05145,Schottisgris,-95.02238,-0.68445,1,-105.97402,451.98500,CLAN_10228,-1.58704
False,98.86886,0.11032,0.45681,-1.33910,11.66410,198.94012,Hambogris,-90.59638,-0.66165,1,-96.69771,445.99545,CLAN_01762,-1.56673
False,101.75799,-0.30923,0.34730,-0.41945,12.87015,201.81639,Schottisgris,-91.01602,-0.68479,1,-100.32826,458.62581,CLAN_09758,-1.09343
True,98.93517,-0.42210,-0.22226,-0.60754,12.14717,199.00743,Hambogris,-90.06793,-0.66592,0,-96.80694,446.27238,CLAN_10393,0.03772
False,99.95033,-0.74158,-0.07969,-1.44048,,200.02284,Slängpolskorgris,-91.90410,-0.68795,0,-96.98722,451.25806,CLAN_08691,0.67573
True,101.83527,-0.10315,-1.07542,4.89827,11.47763,201.89784,Schottisgris,-94.82438,-0.68224,1,-98.76536,459.79366,CLAN_09177,-0.27535
True,99.75691,0.84873,0.12004,1.73863,9.95580,199.82550,Slängpolskorgris,-91.60110,-0.66376,1,-99.69695,448.93608,CLAN_01985,-0.51607
True,99.53581,-1.03674,-1.71006,-3.78830,12.78326,199.60570,Slängpolskorgris,-90.33808,-0.66500,0,-94.16658,450.59575,CLAN_01703,-0.04509
False,99.64173,-0.92603,-0.10664,1.37860,7.90191,199.69705,Slängpolskorgris,-90.47637,-0.69569,0,-96.54021,449.93856,CLAN_09239,-0.39260
False,100.07374,-1.00785,-0.46776,-3.39590,,200.15285,Polkagris,-91.10309,-0.67969,1,-93.36504,453.68618,CLAN_08848,0.90908
False,100.64525,0.97031,-0.63429,-1.02254,12.16794,200.67987,Polkagris,-91.83834,-0.68230,0,-102.51613,451.96817,CLAN_05988,0.01849
False,100.38534,0.47805,-1.16033,-1.84034,12.72205,200.44922,Polkagris,-90.10795,-0.66178,0,-97.16575,453.34384,CLAN_07084,-2.06413
True,100.67653,0.41826,-0.83067,-3.02380,10.80921,200.72771,Polkagris,-92.68677,-0.68542,0,-99.99589,453.38473,CLAN_08887,0.35278
False,99.26421,-0.36427,1.87489,-2.67787,10.82125,199.33475,Slängpolskorgris,-87.51862,-0.67014,0,-96.69253,447.97477,CLAN_00935,0.20992
True,98.83570,-0.23652,0.07667,-3.96633,,198.90954,Hambogris,-87.73144,-0.69160,0,-99.39927,444.47887,CLAN_02435,-0.64359
False,99.25688,-0.10193,-0.56753,-2.96826,10.69089,199.31100,Slängpolskorgris,-91.13912,-0.72535,0,-99.24910,446.65983,CLAN_06660,0.20988
False,100.29958,-0.45687,0.02567,-0.81474,,200.36953,Polkagris,-91.89475,-0.67232,1,-101.82666,450.58455,CLAN_07004,-0.04202
True,99.17308,0.10286,0.05651,-2.54961,,199.25273,Slängpolskorgris,-89.61033,-0.66664,1,-96.99818,447.36633,CLAN_06688,-0.40494
False,100.85524,0.17569,0.26227,1.77904,11.40609,200.91653,Polkagris,-91.20059,-0.66821,0,-97.23628,455.65807,CLAN_00190,-0.80912
False,101.10083,-0.57071,0.24170,0.00480,11.67008,201.16971,Schottisgris,-90.83177,-0.67520,1,-97.47491,456.76670,CLAN_10876,-1.27706
True,100.85975,0.91594,0.23818,2.88448,11.48333,200.91516,Polkagris,-92.85941,-0.73076,0,-98.78294,454.90727,CLAN_06031,0.25785
True,98.73929,0.94186,-0.65371,4.88321,11.76541,198.79036,Hambogris,-89.85543,-0.72164,1,-98.01253,444.69020,CLAN_05761,1.19905
False,99.76842,-0.21554,-0.33509,-0.00471,,199.83919,Slängpolskorgris,-89.82138,-0.66804,0,-101.49659,448.09379,CLAN_10213,-0.44531
False,102.26589,1.71416,2.14821,0.22758,9.45750,202.34326,Polskorgris,-96.75004,-0.70496,0,-100.83631,460.91130,CLAN_02964,-0.44986
False,99.48205,-1.69103,2.42870,0.30736,,199.56406,Slängpolskorgris,-90.53937,-0.67710,0,-98.52248,448.14902,CLAN_10181,0.02797
False,99.15807,0.22203,-0.91161,-1.09260,11.87657,199.24126,Slängpolskorgris,-88.87361,-0.64034,1,-102.18169,444.69952,CLAN_10455,-1.58999
True,100.31976,0.64588,1.09074,0.33097,10.36120,200.35849,Polkagris,-91.98763,-0.68608,0,-96.94345,453.12710,CLAN_01929,-0.99087
True,98.88221,-0.16181,-0.69781,0.35824,13.18115,198.93920,Hambogris,-87.91305,-0.70737,0,-93.76139,447.53037,CLAN_00520,1.17264
True,101.69234,0.59271,-0.03074,1.48613,10.18685,201.75946,Schottisgris,-94.08873,-0.69358,0,-101.76222,457.58059,CLAN_04923,-0.30555
False,100.98895,0.87887,-2.13109,-1.08368,11.30868,201.06690,Schottisgris,-95.00269,-0.67411,0,-98.01756,455.93598,CLAN_03117,1.23470
True,100.54750,0.65912,0.82609,1.59999,11.34836,200.62049,Polkagris,-92.80204,-0.66322,0,-104.06487,450.70505,CLAN_07764,-1.30515
False,98.98377,0.06925,1.34282,-0.11267,,199.05431,Hambogris,-87.48389,-0.65063,1,-96.63239,446.60265,CLAN_01079,0.60592
False,100.01297,-0.19432,-1.09517,-0.61725,12.34006,200.08953,Polkagris,-93.62821,-0.65041,1,-93.62964,453.25001,CLAN_04845,0.83481
True,100.13873,-0.56923,-0.63555,-3.25096,,200.21375,Polkagris,-91.16406,-0.69316,1,-96.28035,452.55349,CLAN_01461,-0.15669
False,100.65900,-0.35321,0.16920,1.71747,10.83453,200.69814,Polkagris,-88.48099,-0.71195,1,-98.69493,453.94753,CLAN_03058,1.10484
False,101.64488,1.38154,-2.22526,-1.33381,12.25837,201.72480,Schottisgris,-92.97875,-0.65386,0,-99.12580,458.66149,CLAN_03709,-1.68997
False,99.35835,-0.06050,0.88117,-2.45758,11.00234,199.42835,Slängpolskorgris,-93.04008,-0.67747,0,-98.92947,447.32701,CLAN_01797,-0.99008
False,101.01944,-0.55671,0.47007,-3.69687,11.46265,201.09912,Schottisgris,-90.81442,-0.68667,1,-97.02196,456.58622,CLAN_00359,-0.56307
False,98.77256,0.13562,1.31772,-2.53413,,198.85881,Hambogris,-89.08932,-0.69182,1,-90.25367,448.73595,CLAN_09527,0.72984
False,98.81232,-0.09682,1.42377,-1.67271,12.08722,198.89605,Hambogris,-89.90545,-0.68618,0,-102.02758,443.04781,CLAN_08675,-1.34636
False,99.80611,-0.03480,-0.32054,1.20316,13.10363,199.83848,Slängpolskorgris,-94.27149,-0.69074,0,-103.94071,447.06019,CLAN_09488,-0.07084
True,99.87339,-0.81905,1.06500,-1.64192,10.69195,199.95779,Slängpolskorgris,-91.90560,-0.67902,0,-96.72489,451.00451,CLAN_06735,-0.94279
True,101.34868,0.43125,2.34497,-1.71979,10.40973,201.42438,Schottisgris,-89.43631,-0.64443,0,-104.34699,454.56990,CLAN_03600,-1.00145
False,101.04976,-0.53597,-0.25980,1.45468,11.48069,201.09705,Schottisgris,-91.92221,-0.71253,1,-103.25600,453.62079,CLAN_10449,-0.70931
False,98.39490,0.14128,0.94194,1.18442,8.45860,198.48582,Hambogris,-89.15734,-0.64762,1,-96.58075,443.68411,CLAN_05566,-0.46676
False,99.19720,0.58748,0.34140,3.23835,10.63595,199.24509,Slängpolskorgris,-91.57277,-0.69778,1,-104.22036,443.87583,CLAN_09017,-0.69602
True,99.59863,-0.38406,-0.18697,2.56349,9.78917,199.64349,Slängpolskorgris,-87.39445,-0.70376,0,-101.00459,447.49085,CLAN_10161,-0.33282
True,99.84126,0.92523,2.86767,-1.90530,11.51958,199.91830,Slängpolskorgris,-88.23343,-0.65617,1,-103.74195,447.33533,CLAN_09162,-0.37083
False,101.39639,0.91198,1.59123,-1.27965,9.30170,201.45070,Schottisgris,-90.43631,-0.68379,0,-103.74990,455.10700,CLAN_09361,1.92059
False,98.15683,-0.14800,-2.26055,-2.25827,11.50036,198.22281,Hambogris,-90.07827,-0.66226,0,-99.19285,441.18773,CLAN_08704,2.01617
False,99.43957,1.07295,-0.88405,0.15180,,199.52268,Slängpolskorgris,-90.58936,-0.69157,1,-99.77246,447.31160,CLAN_01879,-1.06876
False,101.08661,1.01476,-0.45742,-0.41466,11.14038,201.16718,Schottisgris,-91.59655,-0.65958,0,-97.13784,456.86413,CLAN_02879,-2.69542
True,100.13958,0.58879,1.75591,-2.93512,12.84605,200.20496,Polkagris,-91.10253,-0.66245,0,-105.36706,448.01434,CLAN_05925,1.55577
True,99.31267,1.34977,1.66286,-0.90921,,199.38607,Slängpolskorgris,-88.70122,-0.68387,1,-103.82097,444.65288,CLAN_04708,-1.56072
False,99.54161,0.12427,0.52067,1.88450,13.17026,199.60159,Slängpolskorgris,-93.06767,-0.67159,1,-97.53029,448.94288,CLAN_02644,0.54679
False,100.09980,-0.62390,0.74520,0.28027,10.34046,200.16659,Polkagris,-90.22297,-0.67421,1,-103.33864,448.82967,CLAN_09861,-0.61562
True,99.43692,-1.18779,0.05973,-0.65586,15.14293,199.48943,Slängpolskorgris,-87.40289,-0.67477,0,-100.02587,447.17169,CLAN_02408,-0.45534
False,98.77099,0.26545,0.71452,-2.64525,,198.84765,Hambogris,-87.60703,-0.67806,1,-95.77852,445.96567,CLAN_01800,-0.46684
True,98.34201,0.04491,0.56154,-2.91262,11.71294,198.42799,Hambogris,-88.30359,-0.68261,1,-99.10239,442.15886,CLAN_02969,2.49121
False,98.62146,-0.54407,3.39368,-1.61196,13.37417,198.69664,Hambogris,-87.55030,-0.65559,0,-100.65986,442.77739,CLAN_02788,-0.11209
True,99.74451,0.99761,-1.45782,-0.56453,,199.81709,Slängpolskorgris,-89.63576,-0.68357,1,-100.18177,448.63168,CLAN_07324,0.06398
True,100.52320,0.07086,0.25092,1.60460,9.05337,200.57223,Polkagris,-91.18318,-0.68787,0,-105.63132,449.80037,CLAN_10248,0.27481
False,100.63048,0.96081,2.11646,-0.63884,10.75846,200.67505,Polkagris,-89.50217,-0.69469,0,-100.19289,453.05594,CLAN_01761,-0.81876
False,99.01146,-0.81877,-0.06282,-0.49901,10.03788,199.08832,Slängpolskorgris,-90.93856,-0.68543,0,-94.73205,447.69128,CLAN_06299,-0.33385
True,98.46887,0.09856,0.60346,-1.62932,10.28642,198.53150,Hambogris,-89.45810,-0.67127,1,-97.77742,443.45564,CLAN_07704,-0.15768
True,99.50111,-0.28968,0.34941,-3.74046,11.96328,199.57985,Slängpolskorgris,-88.64724,-0.66136,0,-101.44682,446.78216,CLAN_09981,-0.08405
True,98.82465,0.10969,-1.58858,-1.48918,12.71428,198.87823,Hambogris,-89.84024,-0.67576,1,-97.33093,445.45777,CLAN_04704,-0.16997
True,102.37798,0.57510,-1.06011,1.46761,7.07945,202.42165,Polskorgris,-93.90862,-0.68864,0,-98.73268,462.52356,CLAN_05014,0.47960
False,100.02079,0.25854,-2.24081,-1.20719,11.10261,200.11074,Polkagris,-90.37354,-0.64955,0,-98.03931,451.08428,CLAN_04341,-2.21619
True,99.55395,1.28865,0.80711,-2.47517,,199.63634,Slängpolskorgris,-89.18347,-0.68640,1,-99.59159,447.97394,CLAN_06825,0.43405
False,98.34742,-1.17370,0.87097,1.09263,9.97538,198.39991,Hambogris,-88.33223,-0.67971,0,-94.86749,444.30337,CLAN_02189,1.60525
False,100.19448,-0.38394,-0.60343,-0.97168,13.03750,200.24283,Polkagris,-90.33010,-0.69573,1,-99.96423,450.99027,CLAN_08947,-1.22431
True,99.01820,0.69467,-0.58177,3.05170,7.96760,199.10980,Slängpolskorgris,-86.44967,-0.64652,1,-100.40841,444.88677,CLAN_06530,1.83929
False,101.40051,0.73214,-0.50086,1.19841,10.28896,201.46939,Schottisgris,-91.42826,-0.71348,0,-103.93685,455.03412,CLAN_00937,0.24967
True,100.36388,0.23046,-0.01052,2.55205,9.33837,200.41211,Polkagris,-92.78356,-0.70378,0,-100.23613,451.70132,CLAN_04822,-0.67485
False,100.64592,0.13888,-0.63620,-4.24896,,200.72902,Polkagris,-92.77357,-0.67293,0,-97.81091,454.32413,CLAN_07730,-0.51605
False,98.99983,-0.07263,-0.36310,-2.42157,,199.07756,Slängpolskorgris,-91.62647,-0.69713,0,-98.37266,445.81280,CLAN_07249,-0.03864
True,100.13799,-0.21060,-0.37059,0.09091,8.97549,200.19123,Polkagris,-90.10749,-0.68937,1,-94.64849,453.36569,CLAN_03369,0.88823
False,99.69877,-0.44262,0.93938,1.23862,10.71657,199.76343,Slängpolskorgris,-89.32764,-0.71032,0,-101.33547,447.82610,CLAN_08264,0.15405
True,100.46555,0.46197,1.00917,3.52709,11.09994,200.52163,Polkagris,-87.63813,-0.66978,0,-100.88325,451.88614,CLAN_01512,0.34138
True,99.94511,0.71807,-1.63256,-2.00615,9.49970,200.02209,Slängpolskorgris,-94.17236,-0.70500,1,-99.54568,449.95270,CLAN_08501,-0.47914
True,99.63662,0.05133,-0.43689,2.00023,9.97636,199.68969,Slängpolskorgris,-89.18080,-0.72420,1,-96.58265,449.89176,CLAN_00626,-0.60137
False,99.81512,0.87515,0.25531,2.71846,9.83381,199.85428,Slängpolskorgris,-91.50168,-0.69314,1,-100.12663,449.01227,CLAN_00217,1.37892
True,99.69719,-0.54056,-1.18848,-4.08418,12.29017,199.74088,Slängpolskorgris,-89.42723,-0.69309,0,-108.62911,444.17138,CLAN_09717,0.00854
True,101.48013,0.17848,0.03984,1.59426,12.63258,201.52843,Schottisgris,-87.44582,-0.73997,0,-104.20905,455.29611,CLAN_02330,-0.05424
False,100.31239,0.48281,1.32946,-1.84234,,200.38918,Polkagris,-93.17328,-0.65294,0,-99.52450,451.79970,CLAN_05731,1.38148
True,99.28774,-0.51160,1.97930,-1.73324,,199.35942,Slängpolskorgris,-91.10925,-0.67580,0,-101.81513,445.53116,CLAN_07629,-0.38219
True,100.18249,-1.03887,0.94612,-1.68197,10.17832,200.26068,Polkagris,-92.30770,-0.66226,1,-96.23869,452.79311,CLAN_02251,-1.39219
False,100.00886,0.43765,0.71372,0.66214,12.13194,200.05517,Polkagris,-94.06785,-0.66635,0,-99.54990,450.26936,CLAN_06275,0.10173
True,98.88191,-0.06121,1.58459,-2.30119,9.73173,198.95142,Hambogris,-88.20715,-0.67198,0,-96.89191,445.96362,CLAN_05528,-0.36584
True,100.04433,-0.61410,-0.32658,1.44979,15.11794,200.09363,Polkagris,-86.96089,-0.70510,1,-98.75566,450.84381,CLAN_00706,1.03455
False,98.83994,0.54790,-0.50193,2.39853,8.77488,198.90262,Hambogris,-88.22554,-0.67590,1,-98.02743,445.18597,CLAN_08259,-0.99739
False,99.39074,-0.58603,-0.61036,-2.25002,11.81556,199.44866,Slängpolskorgris,-92.73748,-0.67484,0,-98.84878,447.52933,CLAN_07083,-2.35253
False,99.57261,-0.32682,-0.29252,2.26413,12.02042,199.61916,Slängpolskorgris,-90.36552,-0.73226,0,-101.32058,447.20275,CLAN_03887,-0.59280
False,99.83183,0.02576,0.64982,1.24339,8.19261,199.87796,Slängpolskorgris,-90.60439,-0.68390,1,-95.35122,451.48356,CLAN_03039,-0.17865
False,101.64877,0.34390,-0.08156,-1.93356,,201.72727,Schottisgris,-92.96348,-0.67109,0,-106.27586,455.10591,CLAN_02396,1.44227
True,99.02068,1.29965,0.16093,2.74266,11.51538,199.06304,Slängpolskorgris,-88.67621,-0.69482,1,-99.06448,445.57113,CLAN_10941,-0.40043
True,101.02482,0.23628,0.33421,0.58020,10.30309,201.05600,Schottisgris,-92.64019,-0.68911,0,-100.50634,454.87092,CLAN_05680,0.65963
True,101.13233,-0.23984,-0.41729,-0.22657,13.16767,201.17357,Schottisgris,-91.19459,-0.69562,1,-98.03013,456.64659,CLAN_05919,1.46648
True,100.53863,1.16017,-0.89541,-2.53359,12.04944,200.61468,Polkagris,-89.63371,-0.66211,0,-97.46536,453.96046,CLAN_00395,-1.94454
True,99.17537,-1.83810,-2.20948,-0.16729,,199.25262,Slängpolskorgris,-90.27319,-0.69453,0,-100.84006,445.45684,CLAN_02103,-0.40138
True,99.60608,0.66771,1.97150,-0.38317,11.15698,199.65726,Slängpolskorgris,-88.98985,-0.70271,1,-100.42566,447.81755,CLAN_04304,0.82772
False,99.26366,-0.70575,0.73438,-3.39117,,199.34045,Slängpolskorgris,-89.66703,-0.69566,0,-98.97664,446.82995,CLAN_07635,1.52273
False,101.53682,0.88281,1.21431,-0.98304,13.42069,201.61540,Schottisgris,-92.62363,-0.65423,0,-98.87056,458.24880,CLAN_10495,-1.50064
True,98.65098,0.01132,1.83776,-0.20184,11.65299,198.73012,Hambogris,-89.11178,-0.69789,1,-99.25636,443.62673,CLAN_06517,0.73912
True,98.26315,-0.75290,-1.29950,2.90993,9.22917,198.33556,Hambogris,-88.33953,-0.67239,0,-96.18442,443.22355,CLAN_07217,-0.04235
True,101.32831,-1.20895,-0.18896,3.01794,10.36193,201.38505,Schottisgris,-92.97911,-0.71697,1,-100.46833,456.40738,CLAN_07349,-0.29455
True,100.29564,-1.28604,1.40213,1.22767,8.95251,200.34282,Polkagris,-91.76288,-0.69306,1,-100.66404,451.14619,CLAN_06970,0.00267
False,100.70244,0.08006,0.09098,2.05495,8.69958,200.76611,Polkagris,-93.44735,-0.72001,0,-100.32229,453.35104,CLAN_10749,-0.31110
False,100.95353,-1.24309,-1.03957,-1.08978,12.57225,201.00818,Polkagris,-90.78572,-0.67479,1,-101.17553,454.17989,CLAN_01558,-0.04376
False,98.66751,-0.33924,-1.20072,-2.04366,,198.74517,Hambogris,-89.92191,-0.70263,0,-100.62903,443.02301,CLAN_02299,-1.77588
False,98.91627,-0.65803,0.55729,-0.20201,10.11961,198.99559,Hambogris,-92.04887,-0.67387,0,-100.18992,444.48641,CLAN_05867,-2.09599
True,100.58305,-0.13812,-1.34141,0.15196,13.83112,200.66079,Polkagris,-88.74034,-0.66121,1,-97.77467,454.02789,CLAN_06030,-0.00228
True,101.27248,0.77605,2.90976,-1.29986,9.62760,201.33611,Schottisgris,-93.16848,-0.66068,0,-101.45290,455.63595,CLAN_03976,0.40226
False,100.01420,-1.11844,-1.31321,-2.86452,,200.08994,Polkagris,-91.28388,-0.69626,1,-101.24193,449.45004,CLAN_01971,-1.19837
True,100.95916,0.82375,1.10063,0.91737,8.27524,201.01437,Polkagris,-89.72920,-0.65760,0,-105.97094,451.81034,CLAN_00775,-1.39202
False,98.01352,-0.06999,-2.96418,-2.05858,7.72286,198.08188,Hambogris,-88.27957,-0.67661,0,-99.03772,440.54874,CLAN_00318,2.22984
True,97.67694,-0.21760,-0.05910,-1.78426,,197.76472,Hambogris,-87.55779,-0.68901,0,-100.16450,438.30246,CLAN_08516,-0.24270
False,100.27622,-0.00842,1.03699,0.75589,8.26080,200.33492,Polkagris,-89.94251,-0.67925,1,-99.79762,451.48231,CLAN_01420,0.42585
False,99.78380,0.87965,0.46495,2.08557,11.31298,199.81933,Slängpolskorgris,-90.59197,-0.69389,1,-99.56067,449.13867,CLAN_06351,1.27336
True,99.45554,-0.22846,-1.88498,-3.25547,,199.53703,Slängpolskorgris,-89.71214,-0.69374,0,-100.58329,446.98604,CLAN_06506,-0.69973
False,98.38398,-0.04785,0.42204,-1.61359,11.55281,198.46296,Hambogris,-87.66762,-0.68627,0,-99.75483,442.04250,CLAN_04785,1.00145
True,100.72124,0.21798,0.65850,-3.77600,,200.80272,Polkagris,-92.55994,-0.68882,0,-100.07648,453.56796,CLAN_05406,-2.37579
False,100.51305,0.98066,-0.01180,1.75649,9.50691,200.57329,Polkagris,-90.71914,-0.71073,0,-105.85965,449.63543,CLAN_04052,0.29613
False,100.58354,1.06634,0.76900,0.21939,,200.66229,Polkagris,-91.51588,-0.69791,0,-100.44867,452.69335,CLAN_00114,-2.51611
True,100.15517,0.53044,0.64033,-1.08226,,200.22022,Polkagris,-91.49777,-0.66095,0,-102.38818,449.58176,CLAN_03904,-2.83149
False,100.03071,0.98077,-0.59416,1.92756,11.64797,200.08421,Polkagris,-90.99495,-0.68499,0,-102.52872,448.88920,CLAN_02558,-0.20069
True,100.99534,-0.14679,-0.55406,0.92108,11.07208,201.04086,Schottisgris,-92.33928,-0.72630,1,-100.90612,454.52365,CLAN_00134,0.40548
True,98.46185,0.57643,0.29112,1.77304,9.99407,198.52535,Hambogris,-91.80137,-0.66912,1,-95.10534,444.75659,CLAN_04077,0.17074
True,100.15627,-0.29354,1.67677,0.54439,13.04926,200.20005,Polkagris,-91.44219,-0.72476,1,-101.10513,450.22878,CLAN_00892,0.44147
True,98.94690,-1.02434,-1.09232,2.87638,9.87223,198.98982,Hambogris,-86.23193,-0.72077,0,-98.23146,445.61878,CLAN_06576,0.81736
False,99.92408,0.24211,-1.20356,-4.59613,,199.99020,Slängpolskorgris,-89.77280,-0.65738,1,-100.30945,449.46568,CLAN_06702,1.47210
True,99.66723,0.51430,0.40055,-0.31676,12.40034,199.71657,Slängpolskorgris,-92.33940,-0.69599,1,-95.17084,450.75074,CLAN_01932,0.09122
True,100.36158,-0.63403,0.12219,0.81769,12.42837,200.41435,Polkagris,-91.41923,-0.68681,1,-96.67155,453.47214,CLAN_00836,0.42308
True,99.27869,-0.43702,-0.64239,-0.66139,10.29326,199.33378,Slängpolskorgris,-89.53354,-0.73271,0,-93.16524,449.81085,CLAN_01724,0.21894
True,100.07474,0.50579,0.94088,-0.36656,11.06632,200.13085,Polkagris,-89.36922,-0.70069,0,-103.41498,448.66623,CLAN_10006,1.35915
True,100.51889,0.09089,0.45578,2.16010,10.56614,200.59629,Polkagris,-91.47920,-0.66268,0,-94.78013,455.20439,CLAN_05420,0.74072
True,98.24819,0.49895,-0.47041,2.96763,12.94937,198.30966,Hambogris,-90.65046,-0.67574,1,-94.17554,444.15316,CLAN_02500,-0.13053
True,99.77061,-0.08623,-0.92200,3.96317,7.93008,199.84361,Slängpolskorgris,-89.32264,-0.64845,0,-98.63419,449.53595,CLAN_09194,0.94471
False,100.25478,-0.06873,0.86239,3.64205,11.46373,200.29139,Polkagris,-89.38303,-0.68479,1,-100.10762,451.22009,CLAN_09520,-0.00460
False,98.14524,-0.47342,-2.11468,-1.47717,9.88743,198.22547,Hambogris,-88.10813,-0.68298,0,-93.80234,443.82504,CLAN_09640,2.84951
False,99.78471,0.08245,-0.88120,-1.27524,11.17842,199.83778,Slängpolskorgris,-87.30827,-0.68669,1,-100.99123,448.42794,CLAN_00075,0.67149
True,99.72943,0.33432,-1.29580,-2.55085,11.32754,199.78912,Slängpolskorgris,-88.63669,-0.70084,1,-99.18414,449.05510,CLAN_00552,-1.31942
True,100.81495,0.19776,1.18230,1.26253,9.72060,200.85643,Polkagris,-91.53438,-0.68228,0,-98.95611,454.59669,CLAN_08355,-0.55785
False,102.12333,1.13157,-1.06885,0.21395,10.20565,202.19595,Polskorgris,-94.00392,-0.67027,0,-102.20018,459.51657,CLAN_05687,-0.34150
True,99.10620,-0.86421,-1.56889,-0.77867,12.07674,199.18193,Slängpolskorgris,-88.41612,-0.69086,0,-95.21142,447.92528,CLAN_06499,2.76552
False,99.53818,0.42470,1.53894,-2.18580,,199.60523,Slängpolskorgris,-91.16530,-0.66082,1,-103.12362,446.12910,CLAN_06385,-0.06431
False,98.25196,0.39133,0.42384,3.22904,11.61080,198.30345,Hambogris,-89.10316,-0.65183,1,-96.17126,443.17415,CLAN_05078,-0.25810
True,98.78106,0.61683,-0.81062,2.82998,8.90401,198.83003,Hambogris,-89.56597,-0.68791,1,-97.17930,445.31565,CLAN_06423,1.20520
False,100.81722,-0.26957,-1.44663,0.22052,,200.90000,Polkagris,-90.60409,-0.68907,1,-103.14808,452.51205,CLAN_04712,0.81105
True,98.73175,0.30896,0.08082,3.70734,10.34654,198.79228,Hambogris,-88.78598,-0.72379,1,-102.99182,442.16286,CLAN_08439,-0.47278
True,100.34218,-0.18027,0.51007,-1.54955,12.52481,200.41660,Polkagris,-91.49879,-0.65697,1,-101.37051,451.02563,CLAN_04528,-1.59511
True,100.20411,-0.58892,-0.05876,-1.18607,10.35817,200.27010,Polkagris,-90.45028,-0.67879,1,-101.30923,450.36591,CLAN_04453,0.57892
False,99.96597,0.39118,0.48503,1.47667,10.78215,200.00329,Slängpolskorgris,-89.20425,-0.68844,1,-101.41044,449.12465,CLAN_01273,-0.62889
False,100.43150,-0.12175,1.25819,-3.03701,10.36384,200.51097,Polkagris,-93.73052,-0.66265,1,-101.21970,451.54764,CLAN_03426,0.40152
True,99.39679,0.48755,-0.28693,-2.49021,9.38754,199.47415,Slängpolskorgris,-90.86222,-0.68980,1,-96.64388,448.66203,CLAN_00558,-1.17406
True,100.71753,-0.65600,0.14593,-3.89947,12.21381,200.78959,Polkagris,-89.28307,-0.67471,1,-101.51503,452.83014,CLAN_00290,1.06368
True,99.29098,0.37534,-0.66367,1.33188,9.76455,199.34904,Slängpolskorgris,-90.30933,-0.66139,1,-102.66435,445.12270,CLAN_02918,0.03486
True,99.97551,-0.35328,0.50240,2.41427,11.30926,200.03637,Slängpolskorgris,-88.23215,-0.65956,0,-97.44814,451.15350,CLAN_08393,0.61536
True,100.03413,0.42958,-1.66904,1.91073,7.97487,200.09012,Polkagris,-88.56111,-0.67835,0,-103.80821,448.26654,CLAN_03666,0.73359
False,100.78798,0.35636,-0.46622,2.30276,11.56124,200.82769,Polkagris,-93.01018,-0.68397,0,-99.47251,454.20364,CLAN_03147,-0.33732
False,99.05088,0.24760,0.52980,-0.88713,9.48562,199.10298,Slängpolskorgris,-90.44496,-0.68864,1,-109.08021,440.71427,CLAN_00103,-1.45293
False,100.64606,-1.16724,-0.36219,-0.69388,11.43287,200.71183,Polkagris,-93.28506,-0.66582,1,-101.27394,452.59334,CLAN_06876,0.73649
False,99.74864,1.14998,-0.03326,-0.27383,,199.82521,Slängpolskorgris,-88.44131,-0.65910,1,-98.13314,449.67661,CLAN_09379,1.11759
False,99.52406,0.17905,-0.83638,-0.22596,12.19296,199.60273,Slängpolskorgris,-90.47924,-0.66514,1,-95.75737,449.74162,CLAN_00368,-1.35203
False,101.23192,0.05804,-0.61726,-2.91969,11.93611,201.30558,Schottisgris,-91.18237,-0.65817,0,-99.45960,456.42982,CLAN_04293,0.16726
False,98.99517,-1.39190,1.15534,0.40916,12.44507,199.04143,Hambogris,-88.70373,-0.69766,0,-100.88896,444.53137,CLAN_03421,1.58614
True,98.74147,0.93817,-0.98628,-0.84291,,198.81798,Hambogris,-91.07008,-0.69306,1,-100.80920,443.30275,CLAN_02645,-0.45109
False,100.02970,-0.05291,0.83608,-3.38054,10.75110,200.10870,Polkagris,-91.54002,-0.67764,1,-99.52474,450.38613,CLAN_04980,-2.30671
